timestamp,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,label
973125,-2.04,-0.46,-11.17,0.01,0.03,-0.00,repos_assis
973139,-1.97,-0.44,-11.08,0.01,0.03,-0.00,repos_assis
973153,-1.96,-0.50,-11.10,0.01,0.03,0.00,repos_assis
973167,-2.04,-0.43,-11.04,0.01,0.02,0.00,repos_assis
973181,-2.04,-0.47,-11.15,0.01,0.01,0.00,repos_assis
973195,-2.07,-0.44,-11.12,0.01,0.02,-0.00,repos_assis
973209,-2.04,-0.47,-11.13,0.01,0.02,-0.00,repos_assis
973223,-2.01,-0.41,-11.08,0.01,0.03,-0.00,repos_assis
973237,-2.08,-0.42,-11.15,0.01,0.01,-0.01,repos_assis
973251,-2.12,-0.44,-11.08,0.01,0.02,-0.01,repos_assis
973265,-2.06,-0.47,-11.10,0.01,0.01,-0.01,repos_assis
973279,-2.11,-0.41,-11.11,0.01,0.02,-0.01,repos_assis
973293,-2.08,-0.47,-11.08,0.01,0.02,-0.01,repos_assis
973307,-2.13,-0.48,-11.09,0.01,0.03,-0.01,repos_assis
973321,-2.07,-0.47,-11.08,0.01,0.03,-0.00,repos_assis
973335,-2.07,-0.45,-11.10,0.01,0.03,-0.00,repos_assis
973349,-2.04,-0.43,-11.11,0.01,0.03,-0.00,repos_assis
973363,-2.03,-0.47,-11.03,0.01,0.03,0.00,repos_assis
973377,-2.12,-0.46,-11.08,0.01,0.02,0.00,repos_assis
973391,-2.13,-0.49,-11.03,0.01,0.03,0.00,repos_assis
973405,-2.10,-0.45,-11.11,0.01,0.03,-0.00,repos_assis
973419,-2.11,-0.44,-11.07,0.01,0.04,-0.00,repos_assis
973433,-2.15,-0.44,-11.11,0.01,0.05,-0.00,repos_assis
973447,-2.10,-0.49,-11.09,0.01,0.05,-0.00,repos_assis
973461,-1.99,-0.46,-11.19,0.01,0.05,0.01,repos_assis
973475,-2.03,-0.49,-11.09,0.01,0.04,0.01,repos_assis
973489,-2.05,-0.45,-11.11,0.01,0.03,0.01,repos_assis
973503,-2.07,-0.46,-11.15,0.02,0.03,0.01,repos_assis
973517,-2.14,-0.45,-11.03,0.01,0.02,0.00,repos_assis
973531,-2.05,-0.45,-11.11,0.01,0.04,0.00,repos_assis
973545,-2.01,-0.45,-11.07,0.01,0.03,-0.00,repos_assis
973559,-2.11,-0.44,-11.17,0.01,0.03,-0.00,repos_assis
973573,-2.08,-0.45,-11.14,0.02,0.03,0.00,repos_assis
973587,-2.07,-0.45,-11.11,0.01,0.03,0.00,repos_assis
973601,-2.03,-0.45,-11.13,0.01,0.03,0.00,repos_assis
973615,-2.02,-0.44,-11.03,0.01,0.03,0.00,repos_assis
973629,-2.08,-0.52,-11.06,0.01,0.03,0.00,repos_assis
973643,-2.02,-0.52,-11.09,0.01,0.03,0.00,repos_assis
973657,-2.04,-0.47,-11.11,0.01,0.04,0.00,repos_assis
973671,-2.13,-0.42,-11.12,0.01,0.03,-0.00,repos_assis
973685,-2.12,-0.47,-11.16,0.01,0.04,0.00,repos_assis
973699,-2.03,-0.46,-11.12,0.01,0.02,0.01,repos_assis
