timestamp,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,label
1080379,-2.98,8.76,-4.31,0.02,0.03,-0.01,repos_initial
1080393,-3.01,8.75,-4.39,0.01,0.03,-0.01,repos_initial
1080407,-3.00,8.71,-4.37,0.01,0.03,-0.01,repos_initial
1080421,-3.00,8.70,-4.37,0.01,0.03,-0.01,repos_initial
1080435,-3.01,8.68,-4.36,0.01,0.03,-0.01,repos_initial
1080449,-2.94,8.68,-4.42,0.01,0.03,-0.01,repos_initial
1080463,-2.95,8.63,-4.38,0.01,0.03,-0.00,repos_initial
1080477,-2.95,8.59,-4.35,0.01,0.04,-0.00,repos_initial
1080491,-3.00,8.65,-4.33,0.01,0.04,-0.00,repos_initial
1080505,-3.04,8.64,-4.33,0.01,0.04,0.00,repos_initial
1080519,-2.97,8.63,-4.40,0.01,0.04,0.00,repos_initial
1080533,-3.01,8.72,-4.40,0.01,0.05,-0.00,repos_initial
1080547,-2.97,8.74,-4.38,0.01,0.05,-0.00,repos_initial
1080561,-3.00,8.75,-4.36,0.01,0.05,-0.01,repos_initial
1080575,-2.98,8.69,-4.41,0.01,0.04,-0.01,repos_initial
1080589,-3.00,8.72,-4.31,0.02,0.03,-0.01,repos_initial
1080603,-2.98,8.70,-4.37,0.01,0.03,-0.01,repos_initial
1080617,-2.94,8.70,-4.34,0.02,0.03,-0.01,repos_initial
1080631,-2.96,8.68,-4.32,0.02,0.04,-0.01,repos_initial
1080645,-2.95,8.69,-4.31,0.02,0.03,-0.01,repos_initial
1080659,-2.99,8.70,-4.30,0.02,0.03,-0.01,repos_initial
1080673,-2.91,8.67,-4.30,0.02,0.03,-0.00,repos_initial
1080687,-2.93,8.70,-4.34,0.01,0.02,-0.00,repos_initial
1080701,-2.92,8.69,-4.29,0.01,0.03,0.00,repos_initial
1080715,-3.00,8.69,-4.33,0.01,0.04,0.00,repos_initial
1080729,-3.01,8.71,-4.33,0.00,0.05,0.00,repos_initial
1080743,-2.97,8.70,-4.41,0.00,0.06,0.01,repos_initial
1080757,-2.92,8.68,-4.37,0.00,0.05,0.01,repos_initial
1080771,-2.95,8.71,-4.36,0.00,0.05,0.01,repos_initial
1080785,-2.99,8.69,-4.37,0.00,0.04,0.01,repos_initial
1080799,-3.04,8.72,-4.44,0.00,0.05,0.01,repos_initial
1080813,-2.98,8.69,-4.37,0.01,0.05,0.00,repos_initial
1080827,-2.96,8.69,-4.44,0.01,0.04,0.00,repos_initial
1080841,-2.92,8.74,-4.45,0.01,0.04,0.00,repos_initial
1080855,-2.97,8.73,-4.41,0.01,0.03,0.01,repos_initial
1080869,-3.04,8.70,-4.37,0.01,0.03,0.00,repos_initial
1080883,-3.07,8.70,-4.45,0.02,0.04,0.00,repos_initial
1080897,-3.02,8.69,-4.37,0.02,0.04,-0.00,repos_initial
1080911,-3.00,8.67,-4.32,0.01,0.04,-0.00,repos_initial
1080925,-2.96,8.68,-4.39,0.02,0.04,-0.01,repos_initial
1080939,-3.00,8.69,-4.35,0.02,0.03,-0.01,repos_initial
1080953,-3.05,8.67,-4.37,0.02,0.03,-0.01,repos_initial
1080967,-3.02,8.71,-4.39,0.02,0.03,-0.01,repos_initial
1080981,-2.94,8.73,-4.41,0.01,0.03,-0.01,repos_initial
1080995,-2.99,8.70,-4.33,0.01,0.04,-0.01,repos_initial
1081009,-2.99,8.71,-4.32,0.01,0.04,-0.01,repos_initial
1081023,-2.95,8.67,-4.33,0.01,0.04,-0.01,repos_initial
1081037,-2.96,8.67,-4.32,0.01,0.04,-0.01,repos_initial
1081051,-2.90,8.73,-4.27,0.01,0.04,-0.00,repos_initial
1081065,-2.93,8.74,-4.39,0.01,0.04,-0.00,repos_initial
1081079,-2.94,8.72,-4.39,0.01,0.04,0.00,repos_initial
1081093,-2.94,8.68,-4.37,0.01,0.05,0.00,repos_initial
1081107,-2.96,8.68,-4.34,0.00,0.05,0.00,repos_initial
1081121,-2.95,8.69,-4.41,0.00,0.05,0.00,repos_initial
1081135,-2.90,8.68,-4.38,0.01,0.05,-0.00,repos_initial
1081149,-2.90,8.70,-4.38,0.01,0.05,0.00,repos_initial
1081163,-2.94,8.71,-4.38,0.01,0.04,0.01,repos_initial
1081177,-2.95,8.74,-4.37,0.02,0.03,0.01,repos_initial
1081191,-3.00,8.70,-4.31,0.02,0.03,0.01,repos_initial
1081205,-2.98,8.71,-4.33,0.01,0.04,0.00,repos_initial
1081219,-2.98,8.70,-4.32,0.01,0.04,-0.00,repos_initial
1081233,-2.95,8.73,-4.35,0.01,0.04,-0.00,repos_initial
1081247,-2.92,8.71,-4.35,0.01,0.04,-0.00,repos_initial
1081261,-3.00,8.70,-4.34,0.01,0.03,-0.00,repos_initial
1081275,-3.02,8.71,-4.46,0.01,0.03,-0.00,repos_initial
1081289,-3.01,8.65,-4.33,0.01,0.03,-0.00,repos_initial
1081303,-2.97,8.70,-4.38,0.01,0.03,-0.00,repos_initial
1081317,-2.99,8.66,-4.31,0.01,0.03,-0.01,repos_initial
1081331,-2.94,8.67,-4.36,0.01,0.04,-0.01,repos_initial
1081345,-2.96,8.69,-4.34,0.01,0.04,-0.01,repos_initial
1081359,-3.00,8.69,-4.33,0.01,0.04,-0.00,repos_initial
1081373,-2.98,8.69,-4.30,0.00,0.05,0.00,repos_initial
1081387,-2.98,8.71,-4.37,0.01,0.05,0.00,repos_initial
1081401,-2.96,8.73,-4.34,0.01,0.05,0.00,repos_initial
1081415,-2.96,8.72,-4.36,0.01,0.04,-0.00,repos_initial
1081429,-2.98,8.70,-4.35,0.01,0.04,-0.00,repos_initial
1081443,-2.97,8.70,-4.39,0.01,0.03,-0.01,repos_initial
1081457,-2.92,8.71,-4.37,0.02,0.03,-0.01,repos_initial
1081471,-2.93,8.71,-4.41,0.02,0.03,-0.00,repos_initial
1081485,-2.96,8.70,-4.36,0.02,0.04,-0.00,repos_initial
1081499,-2.95,8.72,-4.35,0.01,0.04,0.00,repos_initial
1081513,-3.01,8.70,-4.39,0.02,0.04,0.00,repos_initial
1081527,-2.94,8.71,-4.34,0.01,0.05,0.00,repos_initial
1081541,-2.92,8.72,-4.30,0.01,0.05,-0.00,repos_initial
1081555,-2.91,8.75,-4.33,0.01,0.05,-0.00,repos_initial
1081569,-2.95,8.69,-4.32,0.01,0.05,-0.00,repos_initial
1081583,-2.97,8.68,-4.32,0.01,0.04,-0.00,repos_initial
1081597,-2.96,8.70,-4.33,0.01,0.04,0.00,repos_initial
1081611,-2.92,8.72,-4.33,0.01,0.04,0.00,repos_initial
1081625,-2.93,8.71,-4.32,0.01,0.04,0.00,repos_initial
1081639,-2.92,8.73,-4.35,0.01,0.04,-0.00,repos_initial
1081653,-2.98,8.69,-4.30,0.01,0.04,-0.00,repos_initial
1081667,-2.96,8.68,-4.35,0.01,0.04,-0.00,repos_initial
1081681,-2.96,8.69,-4.35,0.01,0.04,-0.00,repos_initial
1081695,-2.93,8.72,-4.31,0.01,0.04,-0.00,repos_initial
1081709,-2.91,8.74,-4.39,0.01,0.04,0.00,repos_initial
1081723,-2.96,8.68,-4.39,0.01,0.04,0.00,repos_initial
1081737,-2.98,8.70,-4.40,0.01,0.04,0.00,repos_initial
1081751,-2.97,8.72,-4.36,0.01,0.04,-0.00,repos_initial
1081765,-2.97,8.73,-4.33,0.01,0.04,-0.00,repos_initial
1081779,-2.97,8.69,-4.34,0.01,0.04,-0.00,repos_initial
1081793,-2.91,8.70,-4.30,0.01,0.04,-0.01,repos_initial
1081807,-2.97,8.68,-4.34,0.01,0.04,-0.01,repos_initial
1081821,-2.97,8.65,-4.34,0.01,0.04,-0.01,repos_initial
1081835,-2.94,8.71,-4.32,0.01,0.04,-0.00,repos_initial
1081849,-2.91,8.74,-4.32,0.01,0.04,-0.00,repos_initial
1081863,-2.91,8.75,-4.36,0.01,0.04,0.00,repos_initial
1081877,-2.96,8.72,-4.38,0.01,0.05,0.01,repos_initial
1081891,-3.00,8.73,-4.37,0.01,0.05,0.00,repos_initial
1081905,-2.94,8.69,-4.36,0.01,0.05,0.00,repos_initial
1081919,-2.93,8.70,-4.37,0.01,0.05,0.00,repos_initial
1081933,-2.92,8.65,-4.36,0.01,0.04,-0.00,repos_initial
1081947,-2.94,8.68,-4.35,0.01,0.04,-0.00,repos_initial
1081961,-2.98,8.69,-4.37,0.02,0.04,-0.00,repos_initial
1081975,-3.05,8.70,-4.37,0.02,0.04,-0.01,repos_initial
1081989,-2.97,8.72,-4.37,0.02,0.04,-0.01,repos_initial
1082003,-2.94,8.77,-4.33,0.02,0.03,-0.01,repos_initial
1082017,-2.96,8.75,-4.31,0.01,0.03,-0.01,repos_initial
1082031,-3.02,8.73,-4.36,0.01,0.03,-0.01,repos_initial
1082045,-3.01,8.68,-4.30,0.01,0.03,-0.01,repos_initial
1082059,-2.96,8.71,-4.40,0.01,0.04,-0.01,repos_initial
1082073,-2.91,8.66,-4.37,0.01,0.03,-0.01,repos_initial
1082087,-2.87,8.72,-4.37,0.01,0.03,-0.01,repos_initial
1082101,-2.93,8.72,-4.37,0.01,0.03,-0.01,repos_initial
1082115,-2.99,8.68,-4.33,0.02,0.02,-0.01,repos_initial
1082129,-2.98,8.67,-4.39,0.02,0.03,-0.01,repos_initial
1082143,-2.97,8.72,-4.34,0.01,0.03,-0.01,repos_initial
1082157,-2.95,8.74,-4.39,0.02,0.03,-0.01,repos_initial
1082171,-2.87,8.70,-4.36,0.01,0.04,-0.01,repos_initial
1082185,-2.96,8.70,-4.33,0.02,0.04,-0.00,repos_initial
1082199,-2.99,8.71,-4.35,0.01,0.04,-0.01,repos_initial
1082213,-2.99,8.71,-4.39,0.02,0.04,-0.00,repos_initial
1082227,-2.96,8.75,-4.38,0.02,0.04,-0.00,repos_initial
1082241,-2.95,8.70,-4.32,0.01,0.04,-0.00,repos_initial
1082255,-2.96,8.73,-4.37,0.02,0.04,-0.00,repos_initial
1082269,-2.96,8.70,-4.34,0.02,0.04,-0.00,repos_initial
1082283,-3.00,8.72,-4.31,0.02,0.03,-0.00,repos_initial
1082297,-2.99,8.68,-4.30,0.02,0.03,-0.00,repos_initial
1082311,-2.95,8.69,-4.31,0.01,0.04,-0.00,repos_initial
1082325,-2.98,8.76,-4.34,0.01,0.04,-0.00,repos_initial
1082339,-2.97,8.70,-4.34,0.01,0.04,-0.00,repos_initial
1082353,-2.99,8.72,-4.28,0.01,0.04,-0.01,repos_initial
1082367,-2.99,8.69,-4.34,0.01,0.03,-0.00,repos_initial
1082381,-2.94,8.71,-4.38,0.01,0.03,-0.01,repos_initial
1082395,-2.97,8.73,-4.35,0.01,0.03,-0.00,repos_initial
1082409,-2.98,8.71,-4.35,0.01,0.03,-0.01,repos_initial
1082423,-2.98,8.70,-4.39,0.01,0.04,-0.01,repos_initial
1082437,-3.00,8.67,-4.38,0.01,0.04,-0.01,repos_initial
1082451,-2.97,8.71,-4.40,0.01,0.04,-0.01,repos_initial
1082465,-2.94,8.70,-4.39,0.01,0.04,-0.01,repos_initial
1082479,-2.94,8.68,-4.42,0.01,0.04,-0.01,repos_initial
1082493,-2.92,8.71,-4.38,0.01,0.04,-0.01,repos_initial
1082507,-2.96,8.69,-4.39,0.02,0.04,-0.01,repos_initial
